session_id,cinema_name,movie_name,session_date,start_time,tickets_sold,max_capacity,occupancy_rate
350,Village - Karingal,Rampage,2018-05-05,21:00,20,400,0.05
351,Village - Karingal,Avengers: Infinity War,2018-04-23,12:30,21,400,0.0525
352,Village - Karingal,Avengers: Infinity War,2018-04-23,14:30,258,375,0.688
353,Village - Karingal,Avengers: Infinity War,2018-04-23,14:45,191,350,0.5457142857142857
354,Village - Karingal,Avengers: Infinity War,2018-04-23,15:30,38,200,0.19
355,Village - Karingal,Avengers: Infinity War,2018-04-24,14:45,12,375,0.032
356,Village - Karingal,Avengers: Infinity War,2018-04-24,19:30,146,300,0.4866666666666667
357,Village - Karingal,Avengers: Infinity War,2018-04-24,20:00,24,400,0.06
358,Village - Karingal,Avengers: Infinity War,2018-04-24,21:00,8,375,0.021333333333333333
359,Village - Karingal,Avengers: Infinity War,2018-04-25,14:30,340,400,0.85
360,Village - Karingal,Avengers: Infinity War,2018-04-25,14:45,9,375,0.024
361,Village - Karingal,Avengers: Infinity War,2018-04-25,17:30,95,250,0.38
362,Village - Karingal,Avengers: Infinity War,2018-04-25,19:00,44,200,0.22
363,Village - Karingal,Avengers: Infinity War,2018-04-26,19:45,311,400,0.7775
364,Village - Karingal,Avengers: Infinity War,2018-04-26,20:00,25,400,0.0625
365,Village - Karingal,Avengers: Infinity War,2018-04-26,20:30,164,325,0.5046153846153846
366,Village - Karingal,Avengers: Infinity War,2018-04-26,21:00,72,225,0.32
367,Village - Karingal,Avengers: Infinity War,2018-04-27,14:45,10,375,0.02666666666666667
368,Village - Karingal,Avengers: Infinity War,2018-04-27,16:00,108,250,0.43200000000000005
369,Village - Karingal,Avengers: Infinity War,2018-04-27,20:00,112,275,0.4072727272727273
370,Village - Karingal,Avengers: Infinity War,2018-04-27,21:30,7,375,0.018666666666666668
371,Village - Karingal,Avengers: Infinity War,2018-04-28,13:15,80,225,0.3555555555555556
372,Village - Karingal,Avengers: Infinity War,2018-04-28,14:45,31,175,0.17714285714285713
373,Village - Karingal,Avengers: Infinity War,2018-04-28,19:30,220,375,0.5866666666666667
374,Village - Karingal,Avengers: Infinity War,2018-04-28,20:00,35,175,0.2
375,Village - Karingal,Avengers: Infinity War,2018-04-29,10:30,48,200,0.24
376,Village - Karingal,Avengers: Infinity War,2018-04-29,11:30,68,225,0.3022222222222222
377,Village - Karingal,Avengers: Infinity War,2018-04-29,16:00,90,250,0.36
378,Village - Karingal,Avengers: Infinity War,2018-04-29,18:30,41,200,0.205
379,Village - Karingal,Avengers: Infinity War,2018-04-30,18:30,45,200,0.225
380,Village - Karingal,Avengers: Infinity War,2018-04-30,19:45,114,275,0.41454545454545455
381,Village - Karingal,Avengers: Infinity War,2018-04-30,21:00,4,375,0.010666666666666666
382,Village - Karingal,Avengers: Infinity War,2018-05-01,14:45,63,225,0.28
383,Village - Karingal,Avengers: Infinity War,2018-05-01,18:30,20,400,0.05
384,Village - Karingal,Avengers: Infinity War,2018-05-01,19:45,4,375,0.010666666666666666
385,Village - Karingal,Avengers: Infinity War,2018-05-02,14:30,216,375,0.5760000000000001
386,Village - Karingal,Avengers: Infinity War,2018-05-02,15:30,43,200,0.215
387,Village - Karingal,Avengers: Infinity War,2018-05-02,16:15,80,225,0.3555555555555556
388,Village - Karingal,Avengers: Infinity War,2018-05-03,20:00,39,200,0.195
389,Village - Karingal,Avengers: Infinity War,2018-05-03,20:30,43,200,0.215
390,Village - Karingal,Avengers: Infinity War,2018-05-03,21:30,332,375,0.8853333333333333
391,Village - Karingal,Avengers: Infinity War,2018-05-04,13:45,212,375,0.5653333333333334
392,Village - Karingal,Avengers: Infinity War,2018-05-04,15:30,59,200,0.295
393,Village - Karingal,Avengers: Infinity War,2018-05-04,19:30,50,200,0.25
394,Village - Karingal,Avengers: Infinity War,2018-05-05,10:30,48,200,0.24
395,Village - Karingal,Avengers: Infinity War,2018-05-05,15:30,28,175,0.16
396,Village - Karingal,Avengers: Infinity War,2018-05-05,16:15,14,375,0.037333333333333336
397,Village - Karingal,Avengers: Infinity War,2018-05-06,14:45,60,200,0.3
398,Village - Karingal,Avengers: Infinity War,2018-05-06,19:45,53,200,0.265
399,Village - Karingal,Avengers: Infinity War,2018-05-06,21:00,12,375,0.032
400,Village - Karingal,Avengers: Infinity War,2018-05-07,14:45,105,250,0.42
401,Village - Karingal,Avengers: Infinity War,2018-05-07,18:30,245,400,0.6125
402,Village - Karingal,Avengers: Infinity War,2018-05-07,21:00,16,400,0.04
403,Village - Karingal,Avengers: Infinity War,2018-05-08,16:15,56,200,0.28
404,Village - Karingal,Avengers: Infinity War,2018-05-08,18:30,59,200,0.295
405,Village - Karingal,Avengers: Infinity War,2018-05-08,20:00,182,325,0.56
406,Village - Karingal,Avengers: Infinity War,2018-05-09,11:30,24,400,0.06
407,Village - Karingal,Avengers: Infinity War,2018-05-09,14:45,42,200,0.21
408,Village - Karingal,Avengers: Infinity War,2018-05-09,16:00,9,375,0.024
409,Village - Karingal,Avengers: Infinity War,2018-05-12,14:45,200,350,0.5714285714285714
410,Village - Karingal,Avengers: Infinity War,2018-05-12,16:15,53,200,0.265
411,Village - Karingal,Avengers: Infinity War,2018-05-12,19:30,27,175,0.15428571428571428
412,Village - Karingal,Avengers: Infinity War,2018-05-13,10:30,9,375,0.024
413,Village - Karingal,Avengers: Infinity War,2018-05-13,18:30,115,275,0.41818181818181815
414,Village - Karingal,Avengers: Infinity War,2018-05-13,20:30,66,225,0.2933333333333333
415,Village - Karingal,Avengers: Infinity War,2018-05-15,14:30,363,400,0.9075
416,Village - Karingal,Avengers: Infinity War,2018-05-15,16:00,8,375,0.021333333333333333
417,Village - Karingal,Avengers: Infinity War,2018-05-17,18:15,168,325,0.5169230769230769
418,Village - Karingal,Avengers: Infinity War,2018-05-17,21:30,7,375,0.018666666666666668
419,Village - Karingal,Avengers: Infinity War,2018-05-18,11:30,128,275,0.4654545454545455
420,Village - Karingal,Avengers: Infinity War,2018-05-18,14:30,20,400,0.05
421,Village - Karingal,Deadpool 2,2018-05-09,10:30,27,175,0.15428571428571428
422,Village - Karingal,Deadpool 2,2018-05-09,12:30,275,400,0.6875
423,Village - Karingal,Deadpool 2,2018-05-09,13:45,61,200,0.305
424,Village - Karingal,Deadpool 2,2018-05-09,16:00,13,375,0.034666666666666665
425,Village - Karingal,Deadpool 2,2018-05-10,12:30,4,375,0.010666666666666666
426,Village - Karingal,Deadpool 2,2018-05-10,17:30,6,375,0.016
427,Village - Karingal,Deadpool 2,2018-05-10,18:15,93,250,0.37200000000000005
428,Village - Karingal,Deadpool 2,2018-05-10,19:30,11,375,0.029333333333333333
429,Village - Karingal,Deadpool 2,2018-05-11,12:30,66,225,0.2933333333333333
430,Village - Karingal,Deadpool 2,2018-05-11,14:30,266,375,0.7093333333333334
431,Village - Karingal,Deadpool 2,2018-05-11,16:15,40,200,0.2
432,Village - Karingal,Deadpool 2,2018-05-11,21:00,94,250,0.376
433,Village - Karingal,Deadpool 2,2018-05-12,13:15,12,375,0.032
434,Village - Karingal,Deadpool 2,2018-05-12,14:30,11,375,0.029333333333333333
435,Village - Karingal,Deadpool 2,2018-05-12,18:30,22,400,0.055
436,Village - Karingal,Deadpool 2,2018-05-12,21:30,99,250,0.396
437,Village - Karingal,Deadpool 2,2018-05-13,13:15,3,375,0.008
438,Village - Karingal,Deadpool 2,2018-05-13,17:30,52,200,0.26
439,Village - Karingal,Deadpool 2,2018-05-13,19:30,17,400,0.0425
440,Village - Karingal,Deadpool 2,2018-05-13,21:00,2,375,0.005333333333333333
441,Village - Karingal,Deadpool 2,2018-05-14,13:45,69,225,0.30666666666666664
442,Village - Karingal,Deadpool 2,2018-05-14,16:15,42,200,0.21
443,Village - Karingal,Deadpool 2,2018-05-14,18:15,39,200,0.195
444,Village - Karingal,Deadpool 2,2018-05-14,20:00,2,375,0.005333333333333333
445,Village - Karingal,Deadpool 2,2018-05-15,13:15,34,175,0.19428571428571428
446,Village - Karingal,Deadpool 2,2018-05-15,15:30,18,400,0.045
447,Village - Karingal,Deadpool 2,2018-05-15,16:00,8,375,0.021333333333333333
448,Village - Karingal,Deadpool 2,2018-05-15,19:00,176,325,0.5415384615384615
449,Village - Karingal,Deadpool 2,2018-05-16,16:15,7,375,0.018666666666666668
450,Village - Karingal,Deadpool 2,2018-05-16,17:30,32,175,0.18285714285714288
451,Village - Karingal,Deadpool 2,2018-05-16,21:30,37,200,0.185
452,Village - Karingal,Deadpool 2,2018-05-17,15:30,111,250,0.444
453,Village - Karingal,Deadpool 2,2018-05-17,16:00,66,225,0.2933333333333333
454,Village - Karingal,Deadpool 2,2018-05-17,21:00,71,225,0.31555555555555553
455,Village - Karingal,Deadpool 2,2018-05-18,12:30,49,200,0.245
456,Village - Karingal,Deadpool 2,2018-05-18,16:00,127,275,0.4618181818181818
457,Village - Karingal,Deadpool 2,2018-05-18,16:15,64,225,0.28444444444444444
458,Village - Karingal,Deadpool 2,2018-05-19,16:15,5,375,0.013333333333333334
459,Village - Karingal,Deadpool 2,2018-05-19,17:30,107,250,0.428
460,Village - Karingal,Deadpool 2,2018-05-19,20:30,163,325,0.5015384615384615
461,Village - Karingal,Deadpool 2,2018-05-20,16:15,2,375,0.005333333333333333
462,Village - Karingal,Deadpool 2,2018-05-20,17:30,41,200,0.205
463,Village - Karingal,Deadpool 2,2018-05-20,21:30,35,175,0.2
464,Village - Karingal,Deadpool 2,2018-05-21,16:00,174,325,0.5353846153846153
465,Village - Karingal,Deadpool 2,2018-05-21,19:30,72,225,0.32
466,Village - Karingal,Deadpool 2,2018-05-21,21:00,117,275,0.4254545454545455
467,Village - Karingal,Deadpool 2,2018-05-22,16:00,147,300,0.49
468,Village - Karingal,Deadpool 2,2018-05-22,19:45,23,400,0.0575
469,Village - Karingal,Deadpool 2,2018-05-22,21:30,122,275,0.4436363636363637
470,Village - Karingal,Deadpool 2,2018-05-23,13:15,23,400,0.0575
471,Village - Karingal,Deadpool 2,2018-05-23,18:15,15,400,0.0375
472,Village - Karingal,Deadpool 2,2018-05-23,21:00,2,375,0.005333333333333333
473,Village - Karingal,Deadpool 2,2018-05-24,14:45,29,175,0.1657142857142857
474,Village - Karingal,Deadpool 2,2018-05-24,19:30,248,400,0.62
475,Village - Karingal,Deadpool 2,2018-05-24,21:30,7,375,0.018666666666666668
476,Village - Karingal,Deadpool 2,2018-05-25,14:45,248,400,0.62
477,Village - Karingal,Deadpool 2,2018-05-25,16:15,255,375,0.68
478,Village - Karingal,Deadpool 2,2018-05-25,20:00,6,375,0.016
479,Village - Karingal,Deadpool 2,2018-05-28,16:15,45,200,0.225
480,Village - Karingal,Deadpool 2,2018-05-28,17:30,68,225,0.3022222222222222
481,Village - Karingal,Deadpool 2,2018-05-28,20:30,90,250,0.36
482,Village - Karingal,Deadpool 2,2018-05-29,14:45,197,350,0.5628571428571428
483,Village - Karingal,Deadpool 2,2018-05-29,16:00,15,400,0.0375
484,Village - Karingal,Deadpool 2,2018-05-29,17:30,4,375,0.010666666666666666
485,Village - Karingal,Deadpool 2,2018-05-30,14:30,355,375,0.9466666666666668
486,Village - Karingal,Deadpool 2,2018-05-30,15:30,39,200,0.195
487,Village - Karingal,Deadpool 2,2018-06-02,19:00,99,250,0.396
488,Village - Karingal,Deadpool 2,2018-06-02,19:45,71,225,0.31555555555555553
489,Village - Karingal,Deadpool 2,2018-06-03,16:15,242,400,0.605
490,Village - Karingal,Deadpool 2,2018-06-03,17:30,44,200,0.22
491,Village - Karingal,The Kissing Booth,2018-05-18,14:30,3,375,0.008
492,Village - Karingal,The Kissing Booth,2018-05-18,17:30,45,200,0.225
493,Village - Karingal,The Kissing Booth,2018-05-18,18:15,70,225,0.3111111111111111
494,Village - Karingal,The Kissing Booth,2018-05-18,21:00,28,175,0.16
495,Village - Karingal,The Kissing Booth,2018-05-19,14:30,340,400,0.85
496,Village - Karingal,The Kissing Booth,2018-05-19,19:00,25,400,0.0625
497,Village - Karingal,The Kissing Booth,2018-05-19,20:00,33,175,0.18857142857142856
498,Village - Karingal,The Kissing Booth,2018-05-19,21:30,47,200,0.235
499,Village - Karingal,The Kissing Booth,2018-05-20,10:30,3,375,0.008
500,Village - Karingal,The Kissing Booth,2018-05-20,14:45,105,250,0.42
501,Village - Karingal,The Kissing Booth,2018-05-20,15:30,38,200,0.19
502,Village - Karingal,The Kissing Booth,2018-05-20,20:00,137,300,0.4566666666666666
503,Village - Karingal,The Kissing Booth,2018-05-21,11:30,91,250,0.364
504,Village - Karingal,The Kissing Booth,2018-05-21,12:30,9,375,0.024
505,Village - Karingal,The Kissing Booth,2018-05-21,14:30,145,300,0.4833333333333333
506,Village - Karingal,The Kissing Booth,2018-05-21,16:15,18,400,0.045
507,Village - Karingal,The Kissing Booth,2018-05-22,13:45,21,400,0.0525
508,Village - Karingal,The Kissing Booth,2018-05-22,16:00,60,200,0.3
509,Village - Karingal,The Kissing Booth,2018-05-22,16:15,14,375,0.037333333333333336
510,Village - Karingal,The Kissing Booth,2018-05-22,19:45,43,200,0.215
511,Village - Karingal,The Kissing Booth,2018-05-23,10:30,186,325,0.5723076923076923
512,Village - Karingal,The Kissing Booth,2018-05-23,16:00,51,200,0.255
513,Village - Karingal,The Kissing Booth,2018-05-23,18:30,115,275,0.41818181818181815
514,Village - Karingal,The Kissing Booth,2018-05-23,20:30,4,375,0.010666666666666666
515,Village - Karingal,The Kissing Booth,2018-05-24,10:30,305,375,0.8133333333333334
516,Village - Karingal,The Kissing Booth,2018-05-24,14:30,162,325,0.4984615384615385
517,Village - Karingal,The Kissing Booth,2018-05-24,18:15,181,325,0.5569230769230771
518,Village - Karingal,The Kissing Booth,2018-05-24,19:45,136,275,0.4945454545454546
519,Village - Karingal,The Kissing Booth,2018-05-25,15:30,333,375,0.888
520,Village - Karingal,The Kissing Booth,2018-05-25,19:45,368,400,0.92
521,Village - Karingal,The Kissing Booth,2018-05-25,21:00,22,400,0.055
522,Village - Karingal,The Kissing Booth,2018-05-26,13:15,37,200,0.185
523,Village - Karingal,The Kissing Booth,2018-05-26,19:45,41,200,0.205
524,Village - Karingal,The Kissing Booth,2018-05-26,21:30,32,175,0.18285714285714288
525,Village - Karingal,The Kissing Booth,2018-05-27,12:30,6,375,0.016
526,Village - Karingal,The Kissing Booth,2018-05-27,16:00,62,225,0.27555555555555555
527,Village - Karingal,The Kissing Booth,2018-05-27,20:00,98,250,0.392
528,Village - Karingal,The Kissing Booth,2018-05-28,11:30,15,400,0.0375
529,Village - Karingal,The Kissing Booth,2018-05-28,14:30,38,200,0.19
530,Village - Karingal,The Kissing Booth,2018-05-28,20:00,15,400,0.0375
531,Village - Karingal,The Kissing Booth,2018-05-29,13:45,86,225,0.38222222222222224
532,Village - Karingal,The Kissing Booth,2018-05-29,18:30,10,375,0.02666666666666667
533,Village - Karingal,The Kissing Booth,2018-05-29,19:00,29,175,0.1657142857142857
534,Village - Karingal,The Kissing Booth,2018-05-30,12:30,56,200,0.28
535,Village - Karingal,The Kissing Booth,2018-05-30,16:00,22,400,0.055
536,Village - Karingal,The Kissing Booth,2018-05-30,19:00,89,250,0.35600000000000004
537,Village - Karingal,The Kissing Booth,2018-05-31,14:45,11,375,0.029333333333333333
538,Village - Karingal,The Kissing Booth,2018-05-31,18:30,29,175,0.1657142857142857
539,Village - Karingal,The Kissing Booth,2018-05-31,20:30,23,400,0.0575
540,Village - Karingal,The Kissing Booth,2018-06-01,16:15,80,225,0.3555555555555556
541,Village - Karingal,The Kissing Booth,2018-06-01,20:00,116,275,0.4218181818181818
542,Village - Karingal,The Kissing Booth,2018-06-01,21:30,2,375,0.005333333333333333
543,Village - Karingal,The Kissing Booth,2018-06-02,18:15,53,200,0.265
544,Village - Karingal,The Kissing Booth,2018-06-02,19:45,18,400,0.045
545,Village - Karingal,The Kissing Booth,2018-06-02,21:30,38,200,0.19
546,Village - Karingal,The Kissing Booth,2018-06-03,14:30,5,375,0.013333333333333334
547,Village - Karingal,The Kissing Booth,2018-06-03,16:00,18,400,0.045
548,Village - Karingal,The Kissing Booth,2018-06-03,16:15,122,275,0.4436363636363637
549,Village - Karingal,The Kissing Booth,2018-06-04,13:45,93,250,0.37200000000000005
550,Village - Karingal,The Kissing Booth,2018-06-04,16:15,8,375,0.021333333333333333
551,Village - Karingal,The Kissing Booth,2018-06-04,18:30,68,225,0.3022222222222222
552,Village - Karingal,The Kissing Booth,2018-06-05,11:30,67,225,0.2977777777777777
553,Village - Karingal,The Kissing Booth,2018-06-05,13:45,223,375,0.5946666666666667
554,Village - Karingal,The Kissing Booth,2018-06-05,20:00,228,375,0.608
555,Village - Karingal,The Kissing Booth,2018-06-09,12:30,30,175,0.17142857142857146
556,Village - Karingal,The Kissing Booth,2018-06-09,20:30,73,225,0.3244444444444444
557,Village - Karingal,The Kissing Booth,2018-06-12,12:30,148,300,0.4933333333333334
558,Village - Karingal,The Kissing Booth,2018-06-12,14:30,48,200,0.24
559,Village - Karingal,The Kissing Booth,2018-06-14,14:30,330,375,0.88
560,Village - Karingal,The Kissing Booth,2018-06-14,14:45,92,250,0.368
561,Village - Karingal,Animal World,2018-06-13,12:30,299,375,0.7973333333333333
562,Village - Karingal,Animal World,2018-06-13,18:15,153,300,0.51
563,Village - Karingal,Animal World,2018-06-13,18:30,134,275,0.4872727272727273
564,Village - Karingal,Animal World,2018-06-13,19:45,58,200,0.29
565,Village - Karingal,Animal World,2018-06-14,11:30,84,225,0.37333333333333335
566,Village - Karingal,Animal World,2018-06-14,12:30,72,225,0.32
567,Village - Karingal,Animal World,2018-06-14,20:00,16,400,0.04
568,Village - Karingal,Animal World,2018-06-14,21:30,214,375,0.5706666666666667
569,Village - Karingal,Animal World,2018-06-15,13:15,349,400,0.8725
570,Village - Karingal,Animal World,2018-06-15,13:45,94,250,0.376
571,Village - Karingal,Animal World,2018-06-15,15:30,28,175,0.16
572,Village - Karingal,Animal World,2018-06-15,20:30,48,200,0.24
573,Village - Karingal,Animal World,2018-06-16,16:00,5,375,0.013333333333333334
574,Village - Karingal,Animal World,2018-06-16,19:30,44,200,0.22
575,Village - Karingal,Animal World,2018-06-16,19:45,12,375,0.032
576,Village - Karingal,Animal World,2018-06-16,20:00,15,400,0.0375
577,Village - Karingal,Animal World,2018-06-17,12:30,60,200,0.3
578,Village - Karingal,Animal World,2018-06-17,16:15,12,375,0.032
579,Village - Karingal,Animal World,2018-06-17,20:30,21,400,0.0525
580,Village - Karingal,Animal World,2018-06-17,21:30,153,300,0.51
581,Village - Karingal,Animal World,2018-06-18,11:30,51,200,0.255
582,Village - Karingal,Animal World,2018-06-18,13:15,217,375,0.5786666666666667
583,Village - Karingal,Animal World,2018-06-18,14:30,114,275,0.41454545454545455
584,Village - Karingal,Animal World,2018-06-18,19:00,4,375,0.010666666666666666
585,Village - Karingal,Animal World,2018-06-19,17:30,17,400,0.0425
586,Village - Karingal,Animal World,2018-06-19,18:15,85,225,0.37777777777777777
587,Village - Karingal,Animal World,2018-06-19,18:30,7,375,0.018666666666666668
588,Village - Karingal,Animal World,2018-06-19,19:00,149,300,0.4966666666666666
589,Village - Karingal,Animal World,2018-06-20,11:30,311,400,0.7775
590,Village - Karingal,Animal World,2018-06-20,12:30,23,400,0.0575
591,Village - Karingal,Animal World,2018-06-20,21:30,29,175,0.1657142857142857
592,Village - Karingal,Animal World,2018-06-21,11:30,112,275,0.4072727272727273
593,Village - Karingal,Animal World,2018-06-21,14:30,20,400,0.05
594,Village - Karingal,Animal World,2018-06-21,18:30,60,200,0.3
595,Village - Karingal,Animal World,2018-06-22,15:30,15,400,0.0375
596,Village - Karingal,Animal World,2018-06-22,18:30,7,375,0.018666666666666668
597,Village - Karingal,Animal World,2018-06-22,21:00,85,225,0.37777777777777777
598,Village - Karingal,Animal World,2018-06-23,10:30,84,225,0.37333333333333335
599,Village - Karingal,Animal World,2018-06-23,13:15,30,175,0.17142857142857146
